QUEST_20180327_000031	對你來說這個被抹去的神聖使命的重量會讓你感到壓力。{nl}也許你將會經歷無數的試煉和苦難。{nl}	그대에게 지워진 신성한 사명의 무게가 어깨를 짓누르겠지요.{nl}어쩌면 수 많은 시련과 고난의 진흙탕 속을 뒹굴게 될지도 모릅니다.{nl}				수정광산의 계시
QUEST_20180327_000032	但是只有你才能拯救我和這個世界。{nl}	하지만 당신만이 저와 이 세계를 구할 수 있어요.{nl}				여신 라이마
QUEST_20180327_000033	下個啟示已交給初代聖殿十字軍了。{nl}他會在至高花園等待著你。	다음 계시는 초대 팔라딘에게 맡겨 두었습니다.{nl}가장 드높은 화원에서 당신을 기다리겠습니다.				여신 라이마
QUEST_20180327_000034	真驚人！{nl}這個明明就是數百年前製作的東西…{nl}好像在望著現在的你說話的樣子。{nl}	놀랍군요.{nl}이건 수 백년 전에 만들어진 것이 분명한데..{nl}지금의 당신을 바라보며 말하는 것 같습니다.{nl}				보코르 마스터
QUEST_20180327_000035	但是完全感受不到邪惡的力量或意志，{nl}這樣的話，這個啟示真的是拉伊瑪女神的… 原來如此。{nl}	하지만 사악한 힘이나 의지는 전혀 느껴지지 않습니다.{nl}그렇다면 이 계시가 진짜 라이마 여신의.. 그렇군요.{nl}				보코르 마스터
QUEST_20180327_000036	更驚人的是叫做救世者的存在。{nl}	더 놀라운 건 구원자라는 존재입니다.{nl}				보코르 마스터
QUEST_20180327_000037	這麼多啟示者中，能拯救這世界和女神的存在…{nl}分明你就是被稱為救世者的存在。{nl}	그 많은 계시자 중에서 이 세계와 여신을 구할 수 있는 존재..{nl}바로 당신이 구원자라고 계시는 분명히 말하고 있습니다.{nl}				보코르 마스터
QUEST_20180327_000038	但是最好避免全世界都知道，{nl}如果你不想要所有魔族都為了找你而四處徘徊的話。{nl}	하지만 세상에 알리는 것은 피하는 게 좋겠습니다.{nl}모든 마족이 당신을 찾아 헤메길 원하지 않는다면요.{nl}				보코르 마스터
QUEST_20180327_000039	有關救世者的事情，我想要提的事情並不是啟示所希望的。{nl}來，快回到烏斯卡身邊。{nl}	구원자에 대해 제가 더 이상 언급하는 것을 계시는 원치 않는 것 같군요.{nl}자, 어서 우스카님께 돌아가세요.{nl}				보코르 마스터
QUEST_20180327_000040	如果是那位的話，應該會跟你說到底要前往哪個地方。{nl}願女神的祝福未來與既是啟示者又是救世者的你同在…	그분이라면 당신이 어디로 가야 할지 알려줄 겁니다.{nl}계시자이자 구원자인 당신의 앞날에 여신의 축복이 깃들기를..				보코르 마스터
QUEST_20180327_000041	請選擇想要的智能重生。	원하는 스마트젠을 선택하세요.				선택
QUEST_20180327_000042	威廉	윌리엄				
QUEST_20180327_000043	比起被怪物一口吃掉，不如乾脆搭乘纜車還比較好。	몬스터 한복판을 헤쳐가느니 차라리 케이블카를 이용하는 게 훨씬 좋지요.				윌리엄
QUEST_20180327_000044	坎伯萊	캔버그				
QUEST_20180327_000045	搭乘纜車可以前往另一邊。	케이블카를 이용하면 반대편으로 한 번에 갈 수 있습니다.				캔버그
QUEST_20180327_000046	精髓變換器	정수 변환기				
QUEST_20180327_000047	使用火焰結晶	화염 결정 사용				정수 변환기
QUEST_20180327_000048	選擇要召喚的我軍	소환할 아군 선택				정수 변환기
QUEST_20180327_000049	選擇要移動得我軍位置	이동할 아군 위치 선택				정수 변환기
QUEST_20180327_000050	地區移動	지역이동				
QUEST_20180327_000051	流浪商人	방랑 상인				
QUEST_20180327_000052	我這個可憐人，如果要自我介紹，我不過是隨風飛舞到處流浪的蒲公英孢子。{nl}能夠這樣相遇也是一種特別的緣分，要不要看看好東西啊？	이 가련한 몸, 소개하자면 한 줄기 바람에 이끌려 방랑하는 민들레 홀씨이외다.{nl}이렇게 만난 것도 기이한 인연인데 좋은 물건 한 번 구경해 보시겠소?				방랑 상인
QUEST_20180327_000053	歡迎光臨。{nl}看來你在找志同道合的朋友。{nl}旅行時很難找到比這些傢伙更好的旅伴了。	어서 오세요.{nl}마음 맞는 친구를 찾으시나 보네요.{nl}여행엔 요 녀석들만큼 좋은 동반자는 찾기 힘들지요.				크리스티나
QUEST_20180327_000054	寵物可以在你的戰鬥中幫忙，{nl}也可以讓寵物在旁邊看著你戰鬥或是進行特定訓練。{nl}	컴패니언은 당신의 전투를 도와줄 수 있어요.{nl}컴패니언에게 당신이 싸우는 것을 옆에서 지켜 보게 하거나 특성 훈련을 시킬 수도 있지요.{nl}				크리스티나
QUEST_20180327_000055	如何？ 牠們這樣不就是你帥氣的同伴嗎？{nl}但是只有特定職業才能騎乘寵物，這點請務必留意。{nl}	어때요. 이만 하면 당신의 멋진 동반자가 아닐까요?{nl}하지만 컴패니언을 타는 건 특정 클래스만 가능하니 이 점은 유의바랄게요.{nl}				크리스티나
QUEST_20180327_000056	活動獎勵支援兵	이벤트 보상 지원병				
QUEST_20180327_000057	感謝你參與防禦沃比洛斯的襲擊。	워퓰리스의 습격 방어에 참여해주셔서 감사드립니다.				이벤트 보상 지원병
QUEST_20180327_000058	沒什麼可幫的了。	더 지원해 드릴 게 없습니다.				이벤트 보상 지원병
QUEST_20180327_000059	活動小幫手	이벤트 도우미				
QUEST_20180327_000060	感謝你參加活動。{nl}募集時間結束後請在我周圍跟著做動作。{nl}用快捷鍵	이벤트에 참여해주셔서 감사드립니다.{nl}모집시간이 끝난 후 제 주변에서 제스쳐를 따라해주세요.{nl}단축키 				이벤트 도우미
QUEST_20180327_000061	的指令打開視窗點擊動作即可。	로 매크로 창을 열어서 제스쳐를 클릭하시면 사용하실 수 있습니다.				이벤트 도우미
QUEST_20180327_000062	活動進行中無法參加。{nl}請參加下次活動。	이벤트 진행중에는 참가 하실 수 없습니다.{nl}다음 이벤트에 참여해주세요.				이벤트 도우미
QUEST_20180327_000063	傳達員蘭達	접수원 람다				
QUEST_20180327_000064	今天沒有能夠進行的委託。	오늘은 진행할 수 있는 의뢰가 없네요.				접수원 람다
QUEST_20180327_000065	只有對你來說會很吃力的委託，{nl}下次再來找吧。	당신께 벅차보이는 의뢰만 있네요.{nl}다음에 다시 찾아주세요.				접수원 람다
QUEST_20180327_000066	剛好有好的委託進來。	마침 좋은 의뢰가 들어와 있어요.				접수원 람다
QUEST_20180327_000067	傳達員利安	접수원 리암				
QUEST_20180327_000068	歡迎光臨。{nl}尋找怎樣的委託呢？	어서 오세요.{nl}어떤 의뢰를 찾으시나요?				접수원 리암
QUEST_20180327_000069	嗯… 一個人一定很辛苦。{nl}和可以相信的同伴一起來吧。	흠.. 혼자선 힘들 텐데요.{nl}믿을 수 있는 동료와 함께 와 주세요.				접수원 리암
QUEST_20180327_000070	馬上前往嗎？	바로 가실건가요?				접수원 람다
QUEST_20180327_000071	這樣… 不好意思，並沒有適當的委託。{nl}要麻煩您下次再前來了？	이런.. 죄송하지만, 적당한 의뢰가 없네요.{nl}다음에 다시 찾아 오시겠어요?				접수원 리암
QUEST_20180327_000072	太貪心了。有進行中的委託。{nl}委託結束後請再前來。	욕심도 많으셔라. 진행중인 의뢰가 있으시네요.{nl}의뢰를 끝내고 다시 찾아주세요.				접수원 리암
QUEST_20180327_000073	委託只有隊長可以領取。{nl}可以呼叫隊長前來嗎？	의뢰는 파티장님만 수락하실 수 있어요.{nl}파티장님을 불러 와 주시겠어요?				접수원 리암
QUEST_20180327_000074	需要與箱子相符的鑰匙。	상자에 맞는 열쇠가 필요하다.				
QUEST_20180327_000075	廢墟遺跡地	폐허 유적지				
QUEST_20180327_000076	廢墟遺跡地 (建議等級：120)，只有與您組隊的玩家才可入場。{nl}要入場嗎？	폐허 유적지(권장레벨:120)으로, 당신과 파티를 맺은 플레이어만이 함께 입장할 수 있습니다.{nl}입장하시겠습니까?				폐허 유적지
QUEST_20180327_000077	針刺藤蔓森林	가시 덩굴 숲				
QUEST_20180327_000078	前往針刺藤蔓森林(建議等級:175)，與你一起組隊的玩家才能一起入場。{nl}要入場了嗎?	가시 덩굴 숲(권장레벨:175)으로, 당신과 파티를 맺은 플레이어만이 함께 입장할 수 있습니다.{nl}입장하시겠습니까?				가시 덩굴 숲
QUEST_20180327_000079	傾倒的宅邸	무너진 저택가				
QUEST_20180327_000080	前往傾倒的宅邸(建議等級:160)，只有你和你的組隊隊員可以進入。{nl}要進入嗎?	무너진 저택가(권장레벨:160)으로, 당신과 파티를 맺은 플레이어만이 함께 입장할 수 있습니다.{nl}입장하시겠습니까?				무너진 저택가
QUEST_20180327_000081	深處的地下監獄	깊숙한 지하감옥				
QUEST_20180327_000082	前往深處的地下監獄(建議等級：217)，只有與您組隊的玩家才可進場。{nl}要進入嗎？	깊숙한 지하감옥(권장레벨:217)으로, 당신과 파티를 맺은 플레이어만이 함께 입장할 수 있습니다.{nl}입장하시겠습니까?				깊숙한 지하감옥
QUEST_20180327_000083	心願的碑石路	염원의 비석로				
QUEST_20180327_000084	心願的碑石路 (建議等級：180)，只有與您組隊的玩家才可入場。{nl}要入場嗎？	염원의 비석로(권장레벨:180)으로, 당신과 파티를 맺은 플레이어만이 함께 입장할 수 있습니다.{nl}입장하시겠습니까?				염원의 비석로
QUEST_20180327_000085	大地之塔羅洛班索區間	대지의 탑 롤로팬서 구간				
QUEST_20180327_000086	大地之塔羅洛班索區間(建議等級:260)，只有你和你的組隊隊員可以進入。{nl}要進入嗎?	대지의 탑 롤로팬서 구간(권장레벨:260)으로, 당신과 파티를 맺은 플레이어만이 함께 입장할 수 있습니다.{nl}입장하시겠습니까?				대지의 탑 롤로팬서 구간
QUEST_20180327_000087	移動	이동				
QUEST_20180327_000088	要馬上去找大師 NPC 嗎？	마스터 NPC에게 바로 이동하시겠습니까?				이동
QUEST_20180327_000089	老人	노인				
QUEST_20180327_000090	在找委託所嗎？{nl}為了宣傳讓更多人知道，已經移到柯拉佩達去了。{nl}若想接受委託就去柯拉佩達看看吧。	의뢰소를 찾아온 건가?{nl}더 많은 사람에게 알리기 위해 다들 클라페다로 넘어갔다네.{nl}의뢰를 받으려면 클라페다로 가보게나.				노인
QUEST_20180327_000091	委託所已經搬移到柯拉佩達了。{nl}為了接委託而來的各位請去柯拉佩達吧。{nl}要移動到內部嗎？	의뢰소가 클라페다로 이전되었습니다.{nl}의뢰를 위해 찾아오신 분들은 클라페다로 찾아오세요.{nl}내부로 이동하시겠습니까?				이동
QUEST_20180327_000092	要前往邪靈祭司大師的家嗎？	보코르 마스터의 집으로 이동하시겠습니까?				이동
QUEST_20180327_000093	要前往高地戰士大師的家嗎？	하이랜더 마스터의 도장으로 이동하시겠습니까?				이동
QUEST_20180327_000094	要前往烈焰術士大師的家嗎？	파이로맨서 마스터의 연구실로 이동하시겠습니까?				이동
QUEST_20180327_000095	感謝你參加活動。	이벤트에 참여해주셔서 감사드립니다.				이벤트 도우미
QUEST_20180327_000096	請參加下一個活動吧！	다음 이벤트에 참여해주세요.				이벤트 도우미
QUEST_20180327_000097	活動沒有成功。{nl}請參加下次活動。	이벤트를 성공하지 못하셨습니다.{nl}다음 이벤트에 참여해주세요.				이벤트 도우미
QUEST_20180327_000098	必須在活動小幫手周圍做動作!{nl}要結束活動嗎?	이벤트 도우미 근처에서 제스쳐를 사용하셔야합니다!{nl}이벤트를 종료하시겠습니까?				이벤트 도우미
QUEST_20180327_000099	選擇任務	퀘스트 선택				
QUEST_20180327_000100	變更任務狀態	퀘스트 상태변경				퀘스트 상태변경
QUEST_20180327_000101	強制開始？	강제 시작?				강제 시작?
QUEST_20180327_000102	要刪除的道具	삭제할 아이템				None
QUEST_20180327_000103	選擇GenType 	GenType 선택				Basic
QUEST_20180327_000104	選擇座標	좌표 선택				Basic
QUEST_20180327_000105	要轉職7階級嗎？	7랭크로 전직하시겠습니까?				Basic
QUEST_20180327_000106	巴力斯	발리스				
QUEST_20180327_000107	提升實力上沒有比對練更好的東西了！{nl}你也參加一次看看如何呢？	실력 향상에는 대련만큼 좋은 게 없지요!{nl}당신도 참가해 보시는 건 어떻습니까?				발리스
QUEST_20180327_000108	赫奴利卡	헤느리카				
QUEST_20180327_000109	好像是在凱都拉商團委託的鑰匙..{nl}可以讓我更仔細地看看嗎？	케도라 상단에서 의뢰했던 열쇠 같은데..{nl}제가 좀 더 자세히 살펴봐도 될까요?				헤느리카
QUEST_20180327_000110	普羅亞那	플로아나				
QUEST_20180327_000111	這鑰匙啊.. 看起來不怎樣，好像是凱都拉商團正在尋找的鑰匙喔！{nl}能讓我確認看看嗎？	열쇠라.. 특별해 보이지는 않지만 케도라 상단에서 찾고 있는 열쇠 같네요.{nl}확인해봐도 될까요?				플로아나
QUEST_20180327_000112	等收集更多後再給我。	조금 더 모이면 다시 찾아주세요.				헤느리카
QUEST_20180327_000113	還達不到商團所要求的量，再幫我收集更多吧！	상단에서 요청한 양이 있어서 더 모아와 주세요.				플로아나
QUEST_20180327_000114	現在已經充分收集了。{nl}全部都是托你幫忙的福。	이제 충분히 모였어요.{nl}모두 도와주신 덕분이에요.				헤느리카
QUEST_20180327_000115	整個凱都拉商團都會很感謝你的。{nl}謝謝你的幫忙啊！	케도라 상단에서도 고마워 할거에요.{nl}도와주셔서 감사합니다.				플로아나
QUEST_20180327_000116	雷那	레나				
QUEST_20180327_000117	打擊怪物或魔族的故事是越多對女神越有幫助啊。{nl}能再說得更仔細些嗎？	몬스터나 마족과 싸운 이야기는 많으면 많을수록 여신께 도움이 되지요.{nl}조금 더 자세히 들려주시겠어요?				레나
QUEST_20180327_000118	這些似乎不太夠。{nl}可以請您以後告訴我更多的事嗎？	그걸론 조금 부족하신 것 같아요.{nl}나중에 좀 더 많은 이야기를 들려주시겠어요?				레나
QUEST_20180327_000119	拉希亞	라시아				
QUEST_20180327_000120	是新怪物的事嗎？{nl}您能告訴我更詳細的事嗎？	새로운 몬스터 이야기인가요?{nl}좀 더 제게 자세히 들려주시겠어요?				라시아
QUEST_20180327_000121	很可惜，這些事您已經跟我說過了。{nl}可以請您以後再來找我嗎？	아쉽게도 저에게 이미 들려주신 이야기들 뿐이네요.{nl}다음에 다시 찾아주시겠습니까?				라시아
QUEST_20180327_000122	您去過新地區啦。{nl}可以請您詳細告訴我哪裡是怎樣的地方嗎？	새로운 지역에 다녀오셨군요.{nl}그 곳은 어떤 곳이였는지 자세히 들려주시겠어요?				레나
QUEST_20180327_000123	這些事您已經跟我說過了。{nl}如果您到新的地方探險，請一定要再來找我。	이미 저에게 들려 주신 이야기들이네요.{nl}새로운 곳을 탐험하시게 되면 꼭 다시 들러주세요.				레나
QUEST_20180327_000124	神樹之日過後，許多地方已經今非昔比了。{nl}您告訴我的情報對所有人會是很大的幫助。	신수의 날 이후로 많은 곳이 예전과는 달라졌어요.{nl}당신이 알려주신 정보는 모두에게 큰 도움이 될 겁니다.				라시아
QUEST_20180327_000125	似乎還沒有什麼特別的事。{nl}等您到新的地方探險再來找我吧。	아직 별 다른 이야기는 없는 것 같네요.{nl}새로운 곳을 탐험하게 되면 다시 들러주세요.				라시아
QUEST_20180327_000126	用什麼東西跟你交換呢？	어떤 걸로 교환해드릴까요?				헤느리카
QUEST_20180327_000127	收集來很多東西了！{nl}選選看吧。	많이 모아오셨네요!{nl}골라 보세요.				플로아나
QUEST_20180327_000128	沒有什麼東西可以跟你交換耶。	교환해드릴게 없네요.				플로아나
QUEST_20180327_000129	需要幾個？	몇 개가 필요하신가요?				헤느리카
QUEST_20180327_000130	請告訴我需要的個數。	필요한 개수를 알려주십시오.				플로아나
QUEST_20180327_000131	銀幣不夠交換呢。{nl}請下次再幫忙找吧。	실버가 부족해서 교환해드릴 수 없네요.{nl}다음에 찾아주세요.				헤느리카
QUEST_20180327_000132	需要更多的銀幣。	실버가 더 필요하겠습니다.				플로아나
QUEST_20180327_000133	是升到8階級的啟示者啊。{nl}這是為效力於世上的啟示者所準備的禮物。	8랭크에 오르신 분이시군요.{nl}세상을 위해 힘써주신 분께 드리는 작은 선물이에요.				레나
QUEST_20180327_000134	恭喜達成8階級。{nl}願女神的祝福與啟示者同在。	8랭크 달성을 축하드려요.{nl}계시자님께 여신의 축복이 함께하시길.				라시아
QUEST_20180327_000135	請重新告知需要幾個。	몇 개가 필요하신지 다시 알려주세요.				헤느리카
QUEST_20180327_000136	請重新告知需要幾個。	몇 개가 필요하신지 다시 알려주십시오.				플로아나
QUEST_20180327_000137	請收下魔方吧。{nl}祝你好運！	큐브를 받으세요.{nl}행운을 빌어요!				헤느리카
QUEST_20180327_000138	魔方會對你有幫助的。	큐브가 당신께 도움이 될 거에요.				플로아나
QUEST_20180327_000139	特別是戰鬥的經驗，像現在這個時期那是最重要的經驗談了。	특히 전투에 관한 경험은 지금 같은 시기에 가장 중요한 경험담이지요.				레나
QUEST_20180327_000140	在什麼樣的情況下用了什麼樣的戰略和戰術，{nl}任何情報都有他的價值。	어떤 상황에서 어떤 전략과 전술을 사용했는지.{nl}모든 정보는 가치가 있습니다.				라시아
QUEST_20180327_000141	而指揮公會又是更有價值的經驗了。{nl}感謝你。	길드를 지휘하신 경험은 더더욱 값진 경험담이네요.{nl}감사드려요.				레나
QUEST_20180327_000142	指揮者的戰略和戰術每一個都是有價值的情報。	지휘자의 전략과 전술 하나하나가 값진 정보입니다.				라시아
QUEST_20180327_000143	魔族掃蕩募集員	마족 소탕 모집원				
QUEST_20180327_000144	魔君主沃比洛斯正在為侵略作準備。{nl}你願意參加對抗魔族的戰鬥嗎？	마군주 워퓰리스가 침공을 준비하고 있습니다.{nl}마족과의 전투에 함께해주시겠어요?				마족 소탕 모집원
QUEST_20180327_000145	請選擇獎勵。	보상을 선택해주세요.				
QUEST_20180327_000146	參加次數不足。	참여 횟수가 부족합니다.				마족 소탕 모집원
QUEST_20180327_000147	已獲得獎勵了。	이미 보상을 받으셨습니다.				
QUEST_20180327_000148	鑑定師 桑德拉	감정사 산드라				
QUEST_20180327_000149	你好，我是鑑定師桑德拉。{nl}找我有什麼事嗎？	안녕하세요. 저는 감정사 산드라입니다.{nl}제게 볼 일이 있으신가요?				감정사 산드라
QUEST_20180327_000150	提問	질문				
QUEST_20180327_000151	詢問內容	질문내용				질문
QUEST_20180327_000152	瓦卡麗涅的奎波爾	바카리네의 큐폴				
QUEST_20180327_000153	30次獎勵皆已領取。	이미 30회 보상을 모두 받으셨습니다.				바카리네의 큐폴
QUEST_20180327_000154	已領取過今天的獎勵。	오늘의 보상을 이미 받으셨습니다.				장난꾸러기 소녀
QUEST_20180327_000155	請輸入1~30號中之前沒有選擇過的號碼。	1~30 사이 번호 중 이전에 선택하지 않은 번호를 입력해주세요!				바카리네의 큐폴
QUEST_20180327_000156	請選擇1~30號中的號碼。	1~30 사이 번호를 선택해주세요.				바카리네의 큐폴
QUEST_20180327_000157	這是已經選擇過的數字。	이미 선택하셨던 번호입니다.				바카리네의 큐폴
QUEST_20180327_000158	活動已結束。	이벤트가 종료되었습니다.				바카리네의 큐폴
QUEST_20180327_000159	種子數量不多，所以每天只能給你一個。	씨앗이 얼마 없어서 하루에 하나씩만 드릴 수 있어요.				헤느리카
QUEST_20180327_000160	今天的種子剛剛不是給過了？{nl}確認一下你的口袋吧。	오늘 드릴 씨앗은 아까 드리지 않았나요?{nl}주머니를 확인해보세요.				플로아나
QUEST_20180327_000161	請好好埋下種子。{nl}它會帶給你驚人的力量的。	씨앗을 잘 심어주세요.{nl}당신께 놀라운 힘을 드릴 거에요.				헤느리카
QUEST_20180327_000162	種子發芽之後請好好照顧。{nl}如此一來女神的祝福會與你同在的。	씨앗에서 싹이 돋고 잘 보살펴주세요.{nl}그러면 여신의 축복이 당신과 함께할 거에요.				플로아나
QUEST_20180327_000163	澤米娜的奎波爾	제미나의 큐폴				
QUEST_20180327_000164	現在無法參與活動。{nl}每3小時可以參加一次。	지금은 이벤트에 참여하실 수 없습니다.{nl}3시간 마다 한 번씩 참여하실 수 있습니다.				제미나의 큐폴
QUEST_20180327_000165	這是已經進行中的活動。{nl} 要取消進行中的活動嗎？	이미 진행 중인 이벤트가 있습니다.{nl} 진행중인 이벤트를 취소하실 건가요?				제미나의 큐폴
QUEST_20180327_000166	今天的參加次數已經用完。{nl}請明天再來呦。	오늘의 참여횟수를 모두 채우셨습니다.{nl}내일 찾아와 주세요.				제미나의 큐폴
QUEST_20180327_000167	裝有女神的禮物的六個骰子被藏在這個城市裡。{nl}我會給你探索及確定卷軸，你去找找看吧。{nl}無論找到哪一個骰子，對你都繪有幫助的！{nl}(變更分流、地區，或進入演出時活動會自動取消！)	여신님의 선물이 담긴 여섯개의 주사위가 이 도시 안에 숨겨져 있어요.{nl}탐색, 확인 스크롤을 드릴 테니 찾아보세요.{nl}어떤 주사위를 찾으셔도 당신께 도움이 될 거에요!{nl}(채널 이동, 존 이동, 연출에 입장하면 이벤트가 자동 취소 됩니다!)				제미나의 큐폴
QUEST_20180327_000168	來！能尋找骰子的時間是10分鐘。{nl}若超過10分鐘，被藏起來的骰子就會消失。	자! 주사위를 찾을 수 있는 시간은 10분입니다.{nl}찾는 시간이 10분이 넘어가면 숨겨진 주사위는 사라집니다.				제미나의 큐폴
QUEST_20180327_000169	警告文	경고문				
QUEST_20180327_000170	昭告所有想進入前方塔博勒洞窟的冒險家！{nl}經過王國軍的試探，確認這個地下城是個充滿魔族的魔族巢穴。	앞에 있는 타보르 동굴로 들어가려는 모든 모험가님들에게 알립니다!{nl}왕국군 측에서 살펴본 결과 해당 던전은 마족들로 가득 찬 소굴입니다.				경고문
QUEST_20180327_000171	{nl}在其他地區也發現多個相同的地下城，裡面的魔族非常危險！{nl}在沒有公告之前，請不要隨意進入。	{nl}이와 같은 던전이 타 지역 내 여러군데 발견되었으며 던전 내 마족들은 매우 위험합니다!{nl}아울러 별도의 안내가 있을 때 까지 해당 던전의 출입을 자제하시기 바랍니다.				경고문
QUEST_20180327_000172	{nl}若為了獲得珍貴的物品必須進入的話{nl}建議一定要與其他冒險家攜伴同行！	{nl}진귀한 물품을 얻기위해 기어코 출입을 원하신다면{nl}부디 다른 모험가님들과 함께 출입하시길 당부드립니다!				경고문
QUEST_20180327_000173	昭告所有想進入前方夏萊捷墓室的冒險家！{nl}經過王國軍的試探，確認這個地下城是個充滿魔族的魔族巢穴。	앞에 있는 샤레저 묘실로 들어가려는 모든 모험가님들에게 알립니다!{nl}왕국군 측에서 살펴본 결과 해당 던전은 마족들로 가득 찬 소굴입니다.				경고문
QUEST_20180327_000174	昭告所有想進入前方雷恩希特迷路的冒險家！{nl}經過王國軍的試探，確認這個地下城是個充滿魔族的魔族巢穴。	앞에 있는 랜시드 미로로 들어가려는 모든 모험가님들에게 알립니다!{nl}왕국군 측에서 살펴본 결과 해당 던전은 마족들로 가득 찬 소굴입니다.				경고문
QUEST_20180327_000175	重置支援奎波爾	초기화 지원 큐폴				
QUEST_20180327_000176	我們每天提供能力值、技能、名次重置道具。	매일 스탯, 스킬, 랭크 초기화 아이템을 드리고 있습니다.				초기화 지원 큐폴
QUEST_20180327_000177	今天已經給予過道具了。	오늘은 이미 아이템을 드렸습니다.				초기화 지원 큐폴
QUEST_20180327_000178	少女	소녀				
