QUEST_LV_0100_20180327_000029	現在就為您開店，逛一逛吧。{nl}還有我給您的	이제 샵을 열어드릴 테니 한번 구경해보세요.{nl}그리고 제가 드린 				레티샤
QUEST_LV_0100_20180327_000030	[活動]VIP 7天	토큰:7일[증정용]				
QUEST_LV_0100_20180327_000031	使用後會有很大的幫助的。{nl}TP商店中販賣中的	을 사용하시면 큰 도움이 되어드릴 거에요.{nl}TP샵에서 판매 중인 				레티샤
QUEST_LV_0100_20180327_000032	VIP	토큰				
QUEST_LV_0100_20180327_000033	也推薦給您，一定！要用用看喔。	도 추천해 드리니 꼭! 사용해보세요.				레티샤
QUEST_LV_0100_20180327_000034	釣魚場管理員 悠夏	낚시터 관리인 요하				
QUEST_LV_0100_20180327_000035	想要一起釣魚嗎？{nl}在上方水路放下釣竿，就能釣到魚和各種珍貴的物件喔！{nl}釣上來的不是魚而是其他東西的原因..{nl}噓! 這是秘密。{nl}	같이 낚시하실래요?{nl}위쪽 수로에 낚싯대를 담그면 물고기하고 각종 진귀한 물건이 올라와요!{nl}물고기 말고 다른 게 올라오는 이유는..{nl}쉿! 비밀이에요.{nl}				낚시터 관리인 요하
QUEST_LV_0100_20180327_000036	現在來教你釣魚的方法。{nl}先在我的釣魚商店購買釣竿和魚餌就準備完成了！{nl}接著到上方水路使用釣竿再放上買來的魚餌就能開始釣魚了。{nl}	이제 낚시법을 알려드릴게요.{nl}우선 제 낚시상점에서 낚싯대와 미끼를 사시면 준비끝!{nl}위쪽 수로에 가셔서 낚싯대를 사용하고 사신 미끼를 올리면 낚시가 시작돼요.{nl}				낚시터 관리인 요하
QUEST_LV_0100_20180327_000037	我們也有賣對釣魚有幫助的米飯餌和釣魚營火，歡迎購買。	낚시에 도움이 되는 떡밥과 낚시 모닥불도 팔고 있으니까 많이 애용해주세요.				낚시터 관리인 요하
QUEST_LV_0100_20180327_000038	這是否就是女神全部失蹤後第一次出現的徵兆呢？{nl}說不定在那些人之中有人能讓女神再次歸來呢？	여신들께서 전부 사라지시고 난 뒤에 처음으로 나타난 징후 아닙니까.{nl}어쩌면 그 많은 사람중에 누군가가 여신을 돌아오게 할지도 모르잖습니까?				경계병
QUEST_LV_0100_20180327_000039	傳達員杜奈斯	접수원 도네스				
QUEST_LV_0100_20180327_000040	我正好接到不錯的委託。{nl}超適合你的！應該沒錯，你覺得呢？	마침 괜찮은 의뢰가 들어와 있어요.{nl}당신에게 딱! 맞을 것 같은데. 어떠세요?				접수원 도네스
QUEST_LV_0100_20180327_000041	這項工作很適合你。{nl}我看人的眼光可是很準的。	당신에게 적당한 일이에요.{nl}제가 사람 보는 눈 하나는 정확하거든요.				접수원 도네스
QUEST_LV_0100_20180327_000042	這樣我想委託人也會很滿意吧？{nl}真是辛苦您了。	이 정도면 의뢰주도 꽤 좋아하겠는데요?{nl}정말 수고하셨어요.				접수원 도네스
QUEST_LV_0100_20180327_000043	秘密守護者	비밀의 수호자				
QUEST_LV_0100_20180327_000044	女神已經預料到了。{nl}所有的存在都逃不了祂的法眼。	여신께서 이미 예견하신 것이다.{nl}모든 존재는 예지에서 벗어날 수 없다.				비밀의 수호자
QUEST_LV_0100_20180327_000045	聯絡官 尼爾斯	연락관 닐스				
QUEST_LV_0100_20180327_000046	您好。{nl}請問您有看到迷路的老人嗎？{nl}他的名字是尤那斯。{nl}	안녕하십니까.{nl}혹시 길을 잃은 듯한 어르신을 본 적이 있습니까?{nl}성함은 요나스님이고요.{nl}				연락관 닐스
QUEST_LV_0100_20180327_000047	你說你沒看到。{nl}以那樣的精神會去哪裡呢..{nl}	보지 못하셨다고요.{nl}그 정신으로 어딜 가신걸까..{nl}				연락관 닐스
QUEST_LV_0100_20180327_000048	對了！我還沒自我介紹。{nl}我們正在這一帶和史學者們一起研究札卡里耶爾大王的王陵。{nl}	참. 소개가 늦었군요.{nl}저흰 이 일대에서 사학자들과 함께 자카리엘 대왕의 왕릉에 대해 연구하고 있습니다.{nl}				연락관 닐스
QUEST_LV_0100_20180327_000049	如果您要問我們對神樹之日與怪物所造成的混亂局面進行什麼研究…{nl}根據最近的研究，札卡里耶爾大王抱著與神樹之日有關的重大秘密沉睡在王陵裡。{nl}	신수의 날과 몬스터로 난리인 판국에 무슨 연구냐고 물으신다면..{nl}최근 연구에 따르면 자카리엘 대왕이 신수의 날과 관련하여 중요한 비밀을 안고 왕릉에 잠들었다는군요.{nl}				연락관 닐스
QUEST_LV_0100_20180327_000050	我們無法斷言神樹之難結束後不會有更嚴重的災難發生。{nl}而且為了尋找消失的女神，研究王陵是有必要的。{nl}	신수의 재앙이 끝났다고 해서 더는 재앙이 없을 거라고 단언할 수 없는 법.{nl}그리고 사라진 여신을 찾기 위해서라도 왕릉 연구는 꼭 필요합니다.{nl}				연락관 닐스
QUEST_LV_0100_20180327_000051	總之，如果你願意去找尤那斯大人請務必告訴我。{nl}在研究王陵上他是不可或缺的人物。	어쨌든 요나스님을 찾아 주신다면 꼭 제게 알려주세요.{nl}왕릉 연구에 반드시 없어선 안 될 분이거든요.				연락관 닐스
QUEST_LV_0100_20180327_000052	尤那斯是代代守護這王陵的家族的後裔。{nl}他對我們研究團隊來說非常重要，拜託您一定要找到他。	요나스님은 이 왕릉을 대대로 모시던 가문의 후손이십니다.{nl}저희 연구진에게 있어 중요한 분이니 꼭 부탁하겠습니다.				연락관 닐스
QUEST_LV_0100_20180327_000053	記錄官 尤那斯	기록관 요나스				
QUEST_LV_0100_20180327_000054	在這段漫長的時間裡我們家族一直在等你。{nl}如今是時候把我們家族所守護的東西交給你了。	우리 가문은 자네를 아주 오랫동안 기다려 왔어.{nl}이제 우리 가문이 지켜온 것을 내어 줄 때가 온 게지.				기록관 요나스
QUEST_LV_0100_20180327_000055	尤那斯清醒過來真是太好了。{nl}點燃烽火的人是你吧？ {nl}	요나스님께서 정신을 차리셨다니 정말 다행입니다. {nl}봉화를 올린 분은 당신이지요? {nl}				연락관 닐스
QUEST_LV_0100_20180327_000056	看到烽火後亞希拉斯就來了。{nl}請往下方走並和他見面。	봉화를 보고 아힐라스님이 오셨습니다.{nl}아래쪽으로 가셔서 만나 보시지요.				연락관 닐스
QUEST_LV_0100_20180327_000057	我們把支援品送給凱佩克後，已經有好長一段時間沒有他的消息了。{nl}目前搜索人力不足，希望能借助你的力量。	케펙님께 지원품을 보냈는데 소식이 끊긴 지 오래입니다.{nl}수색 인력이 부족하니 부디 힘을 빌렸으면 합니다.				연락관 닐스
QUEST_LV_0100_20180327_000058	史學家 菲歐德	사학자 비어드				
QUEST_LV_0100_20180327_000059	隨時防備怪物襲擊是好事。{nl}尤其是這種野外地區。	언제나 몬스터의 습격에 대비하는 것이 좋네.{nl}특히나 이런 야외에선 말이지.				사학자 비어드
QUEST_LV_0100_20180327_000060	下次要小心。	다음부터 조심하라구.				사학자 비어드
QUEST_LV_0100_20180327_000061	史學者凱佩克	사학자 케펙				
QUEST_LV_0100_20180327_000062	一定是尼爾斯派你來的吧。{nl}唉，如果你很急就自己記錄下來拿回去給尼爾斯。	보나마나 닐스가 보냈겠지.{nl}뭐, 급하다면 직접 기록해다가 닐스에게 갖다 주던가.				사학자 케펙
QUEST_LV_0100_20180327_000063	沿著右邊的路走就會看到札卡里耶爾大王的遺物。{nl}把它記錄下來拿去給尼爾斯，這樣他就會懂了吧。	오른쪽 길을 따라 다리를 건너가면 자카리엘 대왕의 유물이 있어.{nl}그걸 기록해서 닐스에게 갖다 주면 닐스도 납득하겠지.				사학자 케펙
QUEST_LV_0100_20180327_000064	這是凱佩克的報告書…傭兵米勒塔也在找它。{nl}只要確認這兩人安全就好。辛苦了。	이건 케펙님의 보고서.. 용병 미르타님도 찾으셨다고요. {nl}두 분의 안전만 확인된다면야. 수고하셨습니다.				연락관 닐스
QUEST_LV_0100_20180327_000065	亞希拉斯尤那斯	아힐라스 요나스				
QUEST_LV_0100_20180327_000066	現在請帶著封印解除石前往拉姆斯堤斯峽谷，{nl}庫斯塔斯的學生會依序告訴你解除那個地方封印的方法。	이제 그 봉인 해제석을 가지고 람스티스 협곡으로 가십시오.{nl}구스타스의 제자가 그 곳의 봉인을 푸는 방법을 차례대로 알려 줄 것입니다.				아힐라스 요나스
QUEST_LV_0100_20180327_000067	還沒獲得指引嗎？{nl}是位於拉姆斯堤斯峽谷的庫斯塔斯的學生，{nl}畢竟那是為了被選上的人而準備的。	아직 안내 받지 못하셨나요?{nl}람스티스 협곡에 있는 구스타스의 제자 입니다.{nl}오직 선택받은 이를 들여보내기 위해 만든 것이니까요.				아힐라스 요나스
QUEST_LV_0100_20180327_000068	庫斯塔斯的弟子	구스타스의 제자				
QUEST_LV_0100_20180327_000069	您解開帕沙懸崖的封印了嗎？{nl}現在才是開始。	파가사 절벽의 봉인을 푸셨습니까?{nl}이제부터가 시작입니다.				구스타스의 제자
QUEST_LV_0100_20180327_000070	下個封印位於前往倒塌的聖所的路上。{nl}說不定會有危險，最好先做好萬全的準備。	다음 봉인은 무너진 성소로 가는 길에 있어요.{nl}좀 위험하실지도 모르니 준비를 단단히 해 두시는 게 좋겠네요.				구스타스의 제자
QUEST_LV_0100_20180327_000071	您應該不知道我們等這一刻等了多久。{nl}我們真的很想見您。	저희가 이 순간을 얼마나 기다려 왔는지 모르실 겁니다.{nl}정말 뵙고싶었어요.				구스타스의 제자
QUEST_LV_0100_20180327_000072	庫斯塔斯尤那斯	구스타스 요나스				
QUEST_LV_0100_20180327_000073	是你啊。{nl}沒想到你如此有氣概。	자네로군. {nl}상상했던 것보다 아주 늠름하군 그래.				구스타스 요나스
QUEST_LV_0100_20180327_000074	尤那斯把藥搶過去咕嚕咕嚕喝下肚後，身體好像有什麼反應。	약을 빼앗아 벌컥벌컥 마시는 요나스의 몸에 뭔가 반응이 있는 것 같다.				
QUEST_LV_0100_20180327_000075	考古學家 戴志克	고고학자 데지크				
QUEST_LV_0100_20180327_000076	我正在尋找失蹤的助手，她叫艾伊里奈。{nl}你可以幫忙消滅四周的怪物讓我去找她嗎？	아이리네라고, 사라진 조수를 찾고 있소. {nl}내가 그녀를 찾으러 갈 수 있도록 주변의 몬스터를 없애 줄 수 있겠소?				고고학자 데지크
QUEST_LV_0100_20180327_000077	我已經告訴過她，不管發現什麼都別激動。{nl}結果她又闖禍了。	뭘 발견해도 흥분하지 말라고 단단히 일러 두었건만.{nl}또 저질렀군.				고고학자 데지크
QUEST_LV_0100_20180327_000078	謝謝。{nl}我要趕快去找艾伊里奈。	고맙소.{nl}난 빨리 아이리네를 찾으러 먼저 가보겠소.				고고학자 데지크
QUEST_LV_0100_20180327_000079	技術員 哈伊奈恩	기술자 하이넨				
QUEST_LV_0100_20180327_000080	這個纜車平常會行駛，{nl}但周圍那些棘手的怪物們卻導致管理上變得非常困難。{nl}	이 케이블카는 상시 운행이긴 하다네.{nl}하지만 주변의 성가신 몬스터들 때문에 요즘 관리가 여간 곤란한 게 아니야.{nl}				기술자 하이넨
QUEST_LV_0100_20180327_000081	可以拜託你去稍微清理一下怪物嗎？	좀 정리를 부탁해도 될까?				기술자 하이넨
QUEST_LV_0100_20180327_000082	只要消滅危險的怪物，就能比較順利地使用纜車。	위험한 몬스터들을 해치고 지나가느니 케이블카를 이용하는 게 더 나을거야.				기술자 하이넨
QUEST_LV_0100_20180327_000083	實力比想像得還要好呢。{nl}我還有要事相求…怎麼樣？	생각보다 괜찮은 실력이야.{nl}자네에게 좀 더 부탁할 것이 있는데.. 어떤가?				기술자 하이넨
QUEST_LV_0100_20180327_000084	努歐圖里絕壁的奇怪結界中一直有怪物冒出來，{nl}可以請你去消滅那個結界嗎？	누오토리 절벽의 이상한 결계에서 자꾸 몬스터들이 기어 나오는 것 같아.{nl}그 결계를 좀 없애주겠나?				기술자 하이넨
QUEST_LV_0100_20180327_000085	結界已經被破壞了，這樣管理就會變得比較方便。	결계가 부서졌으니 이제 더 관리가 편해 지겠군.				기술자 하이넨
QUEST_LV_0100_20180327_000086	那個結界.…哎呀。是什麼時候出現的啊？{nl}我想不起來那是從什麼時候開始出現的。{nl}	그 결계는.. 어라. 언제 만들어 진 거지?{nl}언젠가부터 있던건데 기억이 잘 안 나네.{nl}				기술자 하이넨
QUEST_LV_0100_20180327_000087	反正我確定是那個結界的緣故怪物才增加的。{nl}	하여간 그 결계 때문에 몬스터가 늘어나는 건 확실해.{nl}				기술자 하이넨
QUEST_LV_0100_20180327_000088	因為能保護此地的士兵實在太少了。{nl}在這個時代，誰會想來這種危險的地方啊？{nl}	여길 지켜 줄 병사가 너무 적어서 그래. {nl}요즘 같은 시대에 누가 이런 위험한 곳에 오려 하겠어?{nl}				기술자 하이넨
QUEST_LV_0100_20180327_000089	羅藍塔斯尤那斯	롤란다스 요나스				
QUEST_LV_0100_20180327_000090	沒有人知道札卡里耶爾大王想保護什麼。{nl}我確定想解開那個祕密的不是只有我們人類。	자카리엘 대왕이 무얼 지키고 싶어 한 건진 아무도 몰라.{nl}확실한 건 그 비밀을 풀고 싶은 게 우리 인간 뿐만은 아니라는 거야.				롤란다스 요나스
QUEST_LV_0100_20180327_000091	快用大王的鑰匙解開石橋亡地的所有封印。{nl}之後你就會知道該做什麼。	어서 대왕의 열쇠로 돌다리 망터의 모든 봉인들을 풀게.{nl}그 후엔 무엇을 해야 할지 스스로 알게 될 게다.				롤란다스 요나스
QUEST_LV_0100_20180327_000092	雖然找到艾伊里奈了，但卻沒有辦法救她出來。{nl}她被捆在洛圖瑪第2遺址的奇怪結界上，靠我的力量根本救不了她…	아이리네는 찾았지만 구해낼 방도가 없소.{nl}로도마 제2 유적지의 이상한 결계에 묶여 있는데 내 힘으론 도저히..				고고학자 데지크
QUEST_LV_0100_20180327_000093	助手 艾伊里奈	조수 아이리네				
QUEST_LV_0100_20180327_000094	我因為結界的關係動彈不得。{nl}幫我想辦法解決這綁住我的結界吧。	결계 때문에 꼼짝을 못하겠어요.{nl}어서 절 묶고 있는 결계 좀 어떻게 해주세요.				조수 아이리네
QUEST_LV_0100_20180327_000095	還沒好嗎？ 唉，真是的…	아직인가요? 아이 참..				조수 아이리네
QUEST_LV_0100_20180327_000096	我哪知道會被困在這種地方啊？{nl}唉，追趕那名男子結果卻搞成這樣。	이런 거에 걸릴 줄 제가 알았겠어요?{nl}어휴, 그 남자를 쫓아갔다가 이게 뭐람.				조수 아이리네
QUEST_LV_0100_20180327_000097	啊，真是令人鬱悶…	아 답답해..				조수 아이리네
QUEST_LV_0100_20180327_000098	傭兵 葛雷恩	용병 글렌				
QUEST_LV_0100_20180327_000099	最近頻頻發生研究員失蹤案。{nl}我想藉由打倒薩厄加尋找線索，您願意幫忙嗎？	최근 연구원 실종 사건이 번번히 일어나고 있습니다.{nl}사우가를 잡아 단서를 찾아 볼까 하는데 도와주실 수 있을까요?				용병 글렌
QUEST_LV_0100_20180327_000100	薩厄加會平分戰利品。{nl}也許能從中找到失蹤案的線索。	사우가들은 전리품을 공평하게 나눠갖지요.{nl}그 안에서 실종의 실마리를 찾을 수 있을는지.				용병 글렌
QUEST_LV_0100_20180327_000101	幸好這是很久以前的東西。{nl}既然如此，這表示失蹤案不是怪物所為嗎？	다행히 아주 오래 전의 것이로군요.{nl}그렇다면 몬스터에 의한 건 아니라는 건가.				용병 글렌
QUEST_LV_0100_20180327_000102	這個地方本來就很危險，無論是失足或是怪物所造成的失蹤案都很常見。{nl}但我所查的不是那個。{nl}	워낙 위험한 곳이다보니 실족이나 몬스터에 의해서 실종되는 일은 번번하지요.{nl}하지만 제가 찾는 건 그게 아니에요.{nl}				용병 글렌
QUEST_LV_0100_20180327_000103	有時候某些人失蹤後其他人卻沒察覺。{nl}就好像記憶被抹除似的。很奇怪吧？{nl}	가끔 어떤 사람들은 실종되어도 다른 분들은 눈치채지 못하는 경우가 있거든요.{nl}마치 기억이 지워진 것 처럼요. 이상하죠?{nl}				용병 글렌
QUEST_LV_0100_20180327_000104	出大事了。怪物們好像正往這裡來。{nl}好像知道我已經被釋放了。	큰일이에요. 몬스터들이 몰려 오는 것 같아요.{nl}제가 풀려났다는 걸 알아챘나봐요.				조수 아이리네
QUEST_LV_0100_20180327_000105	是女神派你來的嗎？{nl}作夢都沒想到你會保護我。{nl}	여신께서 당신을 보낸 건가요?{nl}당신이 절 지켜줄 거라곤 꿈에도 생각 못했어요.{nl}				조수 아이리네
QUEST_LV_0100_20180327_000106	那隻巨大的蠍子跑到哪裡去了？ 糟糕了！	그 거대한 전갈은 어디로 간거죠? 큰일이에요!				조수 아이리네
QUEST_LV_0100_20180327_000107	我必須趕緊回去找戴志克老師。{nl}希望以後能再見到你。	빨리 데지크 선생님께 돌아가야겠어요.{nl}나중에 또 뵈었으면 좋겠네요.				조수 아이리네
QUEST_LV_0100_20180327_000108	一定是有人對守護王陵的怪物做了奇怪的事。{nl}對方到底有何居心呢？	누군가 왕릉을 지키는 몬스터에게 이상한 짓을 한 게 틀림없어요.{nl}도대체 무슨 속셈일까요?				조수 아이리네
QUEST_LV_0100_20180327_000109	老師，請您醒醒啊。老師！	선생님, 정신 차려 보세요. 선생님!				고고학자 데지크
QUEST_LV_0100_20180327_000110	新王陵研究員	신입 왕릉 연구원				
QUEST_LV_0100_20180327_000111	我在遺棄的老舊作業場遺失了寶貴的研究資料。{nl}很顯然是怪物拿走的，我該放棄嗎？	버려진 옛 작업장에서 귀중한 연구 자료를 잃어 버렸어요.{nl}분명히 몬스터가 가져가 버렸을텐데, 포기해야 할까요.				신입 왕릉 연구원
QUEST_LV_0100_20180327_000112	居然能親眼看到王陵，雖然很開心但怪物好可怕。	왕릉을 제 눈으로 보다니, 그건 너무 기쁘지만 몬스터는 무섭네요.				신입 왕릉 연구원
QUEST_LV_0100_20180327_000113	真的很感謝你。{nl}為防萬一，也請幫忙檢查記錄儲存庫。	정말 감사해요.{nl}혹시 모르니 기록 저장소도 확인해 주세요.				신입 왕릉 연구원
QUEST_LV_0100_20180327_000114	聽說這巨大的峽谷中藏有通往王陵的入口。{nl}這裡是該峽谷的起點。{nl}	이 거대한 협곡 어딘가엔 왕릉으로 가는 입구가 숨겨져 있대요.{nl}여긴 그 협곡의 시작점이고요.{nl}				신입 왕릉 연구원
QUEST_LV_0100_20180327_000115	為了研究王陵，許多專家都來到這裡了。{nl}也許能在這裡找到有關神樹之日的線索。	왕릉 연구를 위해 여러 전문가들이 여기에 와 있어요.{nl}여기서 신수의 날의 실마리를 찾을 수 있을지도 모른다네요.				신입 왕릉 연구원
QUEST_LV_0100_20180327_000116	但是峽谷中沒什麼植物，怎麼會有這麼多怪物呢？	그런데 협곡에는 식물들도 별로 없는데 어째서 몬스터가 이렇게나 많은 걸까요?				신입 왕릉 연구원
QUEST_LV_0100_20180327_000117	我拜託你的事進展如何？ 還沒完成嗎？	제가 부탁한 것은 어떻게 되었나요? 아직인가요?				신입 왕릉 연구원
QUEST_LV_0100_20180327_000118	你也是尼爾斯派來的嗎？{nl}我不去了。{nl}我必須要研究野花。{nl}	댁도 닐스가 보낸 거요?{nl}난 안 가오. {nl}야생화를 연구해야 한단 말이오.{nl}				기록관 요나스
QUEST_LV_0100_20180327_000119	原來是我看到幻覺了。{nl}作為王國礦物學者，我必須送你謝禮以表示感謝你保護我。{nl}	내가 헛것을 본 게로군.{nl}왕국의 광물학자로서 날 지켜준 대가로 사례라도 해야겠어.{nl}				기록관 요나스
QUEST_LV_0100_20180327_000120	沒錯。{nl}向尼爾斯把我的記錄取回。	그렇지. {nl}닐스에게 내 기록을 받아오게.				기록관 요나스
QUEST_LV_0100_20180327_000121	尤那斯跟我要他自己的記錄。{nl}嗯….{nl}	요나스님께서 자신의 기록을 달라 하셨다고요.{nl}흠..{nl}				연락관 닐스
QUEST_LV_0100_20180327_000122	尤那斯是侍奉札卡里耶爾大王王陵一族的負責人。{nl}因此在我們的研究上，他是絕對不可或缺的人物。{nl}	요나스님은 자카리엘 대왕의 왕릉을 모시는 가문의 당주이십니다.{nl}그 때문에 저희 연구에 없어선 절대 안될 분이지시요.{nl}				연락관 닐스
QUEST_LV_0100_20180327_000123	他本來還很硬朗，某天開始犯糊塗了。{nl}大概.. 應該是尤那斯大人與侍從一起出去視察後的事了。{nl}	원래 정정하신 분이었는데 어느 날 갑자기 노망이 드셨어요.{nl}아마.. 요나스님께서 시종과 함께 시찰을 나가시고 나서일 겁니다.{nl}				연락관 닐스
QUEST_LV_0100_20180327_000124	結果尤那斯大人被發現時已經變糊塗了…{nl}而侍從就那樣失蹤了。{nl}	그러다 요나스님은 노망이 든 채로 발견되었고.. {nl}시종은 그대로 실종되었죠.{nl}				연락관 닐스
QUEST_LV_0100_20180327_000125	唉…總之…知道了。{nl}藥已經準備好，也請你幫忙一起轉交。{nl}	뭐, 어쨌든.. 알겠습니다. {nl}약을 부탁해 놓았으니 그것도 함께 전해주세요.{nl}				연락관 닐스
QUEST_LV_0100_20180327_000126	這是恢復精神的藥。{nl}我已經把藥委託給調查團營地右方的達比歐了。	정신을 돌아오게 하는 약입니다.{nl}조사단 캠프 오른쪽에 계신 다비오님께 약을 부탁해 놓았습니다.				연락관 닐스
QUEST_LV_0100_20180327_000127	尤那斯大人是侍奉札卡里耶爾大王的王陵一族的負責人。{nl}本來還很硬朗的，某天開始犯糊塗了。{nl}	요나스님은 자카리엘 대왕의 왕릉을 모시는 가문의 당주이십니다.{nl}원래 정정하신 분이었는데 어느 날 갑자기 노망이 드셨지요.{nl}				연락관 닐스
QUEST_LV_0100_20180327_000128	應該是尤那斯與侍從一同視察之後發生的。{nl}尤那斯被發現時已經得了老年癡呆，而侍從則失蹤之今。	요나스님께서 시종과 함께 시찰을 도신다며 나가시고 나서일 겁니다.{nl}요나스님은 노망이 든 채로 발견되었고, 시종은 그대로 실종되었죠.				연락관 닐스
QUEST_LV_0100_20180327_000129	拜託你好好照顧尤那斯。{nl}要是他哪裡受傷，那就真的大事不妙了。	요나스님을 잘 부탁드립니다.{nl}어디 다치시기라도 한다면 정말 큰일납니다.				연락관 닐스
QUEST_LV_0100_20180327_000130	達比歐在營地右方。{nl}希望藥有效。	다비오님은 캠프 오른쪽에 계십니다.{nl}약이 잘 들어야 할 텐데.				연락관 닐스
QUEST_LV_0100_20180327_000131	我這才想起所有的事了。{nl}我是代表家族守護王陵.…你是誰？{nl}	이제서야 전부 기억이 나.{nl}나는 왕릉을 모시는 가문의 당주.. 자네는 누구지?{nl}				기록관 요나스
QUEST_LV_0100_20180327_000132	啟示者啊。如果這是女神的旨意，你應該能勝任吧。{nl}你有件事要做，跟我到烽火台嶺吧。	계시자라. 이게 다 여신의 뜻이라면 이 또한 자격이겠지.{nl}자네는 해야 할 일이 있으니 봉화대 고개로 따라오게.				기록관 요나스
QUEST_LV_0100_20180327_000133	我在無意中讓尼爾斯和你擔心了。	본의 아니게 닐스에게도, 자네에게도 염려를 끼쳤구먼.				기록관 요나스
QUEST_LV_0100_20180327_000134	如果你消滅周遭的怪物，我就趁機先前往烽火台。{nl}那就拜託你囉。	자네가 주변의 몬스터를 해치우면 그 틈을 타 먼저 봉화대로 가 있겠네.{nl}그럼, 부탁하지.				기록관 요나스
